opportunity_id,content_id,vol_requests,event_time,title,hits,summary,is_priority,category_id,category_desc,amsl,amsl_unit,org_title,org_content_id,addresses_count,locality,region,postalcode,primary_loc,display_url,recurrence_type,hours,created_date,last_modified_date,start_date_date,end_date_date,status,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA
5069,37549,17,0,Fund Raising,282,Work with a team to do fundraising,,1.0,Strengthening Communities,,,Future Grads,37545,1,"260373 Bellerose
NY 11426
(40.73704138495202, -73.72415699894628)",NY,11426.0,,/opportunities/5069,ongoing,0,February 02 2011,February 03 2011,February 02 2011,February 02 2012,approved,,,,,,,,
5335,39648,2,0,Harm Reduction Adv,29,"HRC seeks enthusiastic and committed volunteers to work with us in our training, overdose, and policy programs. Volunteer duties may include:",,1.0,Strengthening Communities,,,Harm Reduction Coalition,3899,1,"22 27th Street
New York, NY 10001
(40.74483028202985, -73.98955006352747)",NY,10001.0,,/opportunities/5335,onetime,0,April 28 2011,May 11 2011,May 04 2011,May 04 2011,approved,,,,,,,,
5380,40310,1,0,Marketing Intern for Youth Programs Serving LGBT Youth,329,"Live Out Loud is a nonprofit organization that connects LGBT youth with positive, dynamic role models.  We are seeking a marketing intern who is also able to help develop and execute marketing strategies for our programs and events.",,1.0,Strengthening Communities,,,Live Out Loud - Volunteers,18819,1,"570 7th Ave
New York, NY 10018
(40.75520845824798, -73.98756256184276)",NY,10018.0,,/opportunities/5380,ongoing,0,May 23 2011,September 14 2011,September 15 2011,June 01 2012,approved,,,,,,,,
5514,45481,10,0,Teach Adults and Kids how to Ride Bikes!,98,"Change a community!  Give the gift of self confidence, independence, health, and a smaller carbon footprint! Volunteer for Bike New York!",,5.0,Health,,,Bike New York,38740,1,"475 Riverside Drive
New York City, NY 10115
(40.810551000428404, -73.96469400002803)",NY,10115.0,,/opportunities/5514,ongoing,0,July 12 2011,July 14 2011,July 12 2011,October 15 2011,approved,,,,,,,,
5557,48680,1,0,Grant Research (Fundraising and Developement ),98,NYAWC is seeking a volunteer to help research grant opportunities. Our programs and services for abused women and their children are funded by a combination of public and private sources.,,2.0,Helping Neighbors in Need,,,New York Asian Women's Center,24,1,"32 Broadway
New York, NY 10004
(40.70604252290616, -74.01308532103428)",NY,10004.0,,/opportunities/5557,ongoing,0,July 26 2011,August 18 2011,July 15 2011,July 25 2011,approved,,,,,,,,
5596,49619,1,0,Soup Kitchen Cook,150,"Coney Island Community Kitchen, all-volunteer Coney Island nonprofit, providing meals for low-income/under poverty line community members, seeks a part-time Soup Kitchen volunteer cook to prepare meals on Fridays. Must be certified, enjoy cooking and giving back to community.",,2.0,Helping Neighbors in Need,,,Coney Island Lighthouse Mission,2068,1,"2114 Mermaid Ave
Brooklyn, NY 11224
(40.576224014939264, -73.9881199499576)",NY,11224.0,,/opportunities/5596,ongoing,0,August 04 2011,August 24 2011,August 04 2011,August 03 2012,approved,,,,,,,,
5148,38234,2,0,Row New York Afterschool Volunteer Tutor for Middle School,44,"Volunteer your time to work alongside an all-girls, middle school rowing team, helping them succeed in academics during after-school time.",,3.0,Education,,,Up2Us,37687,1,"10 27 46th Ave
Long Island City, NY 11101
(40.74570244980828, -73.93866902925225)",NY,11101.0,,/opportunities/5148,ongoing,0,March 01 2011,March 09 2011,March 01 2011,April 01 2011,approved,,,,,,,,
5077,37600,1,0,Saturday  Garden Volunteer  Program,580,"An on-going, every other Saturday volunteer opportunity running from April 9th to November 5th.   This is an open volunteer opportunity which means you’re welcome to join us once or twice, or every time!",,,,,,Hudson River Park,37596,1,"40 2nd
New York, NY 10014
(40.72501393263116, -73.99023147176524)",NY,10014.0,,/opportunities/5077,ongoing,0,February 04 2011,February 04 2011,April 09 2011,November 05 2011,approved,,,,,,,,
5060,37474,30,0,Winter Literacy Night!,118,Take part in a fun night of reading and creating crafts with children!,,3.0,Education,,,Jumpstart for Young Children,3756,1,"560 Theriot Avenue
Bronx, NY 10473
(40.8165172103251, -73.8608405743061)",NY,10473.0,,/opportunities/5060,onetime,0,January 31 2011,February 01 2011,February 17 2011,February 17 2011,approved,,,,,,,,
5342,39818,50,0,College Shower Fundraisers,45,Girls Inc of NYC is looking for volunteers to help distribute Boston Market fundraiser coupons to support its 12th Annual College Shower!,,1.0,Strengthening Communities,,,Girls Incorporated Of New York City,1166,2,"271 23rd Street
New York, NY 10011
(40.74507309897774, -73.99795872450147)",NY,10011.0,,/opportunities/5342,ongoing,0,May 09 2011,May 16 2011,May 14 2011,May 15 2011,approved,,,,,,,,
5506,44258,1,0,IT Assistant,74,"Assist the IT Department with the phones, creating key cards, and maintaining printer logs.",,1.0,Strengthening Communities,,,Episcopal Social Services NYC,42496,1,"305 Seventh Avenue
New York, NY 10001-6008
(40.74678037991758, -73.99366420981637)",NY,,,/opportunities/5506,ongoing,0,July 07 2011,August 10 2011,July 07 2011,July 06 2012,approved,,,,,,,,
5390,40561,20,0,Interpreters and Lawyers Needed to Help the NYC Haitian Community,125,"On Saturday, June 11, 2011, the Mayor’s Office of Immigrant Affairs together with the City University of New York's Citizenship Now! and the Legal Aid Society is hosting a service event to help eligible Haitian nationals apply for Temporary Protected Status (TPS) or their extension for TPS.",y,2.0,Helping Neighbors in Need,,,NYC Service,3747,1,"181 Brooklyn
NY 11203
(40.649721601170995, -73.93427608567276)",NY,11203.0,,/opportunities/5390,onetime,0,May 27 2011,May 28 2011,June 11 2011,June 11 2011,approved,,,,,,,,
5733,52392,2,0,Teacher for ABE and Pre-GED students,62,A residential substance abuse treatment program needs a teacher for men and women ON-SITE at 2071 Fulton St. Brooklyn. Experience working with students at multiple levels is PREFERRED. Minimum three days a week. ..10-20 students.,,2.0,Helping Neighbors in Need,,,"New York Therapeutic Communities, Inc.",52380,1,"2071 Fulton St
Brooklyn, NY 11233
(40.67827825514447, -73.91028377492181)",NY,11233.0,,/opportunities/5733,ongoing,0,September 12 2011,September 12 2011,September 12 2011,September 11 2012,approved,,,,,,,,
5743,52469,30,0,Monitor recycling at Astoria Street Fair,264,"Interested in experiencing the smells, sounds, and sights of the Astoria Broadway Street Fair while still serving your community, your city, and the environment? Then sign up to volunteer with us on Sunday, September 25!",y,4.0,Environment,,,Office of Recycling Outreach and Education,36773,1,"51 Chambers Street
New York, NY 10007
(40.71377351801845, -74.0053942535769)",NY,10007.0,,/opportunities/5743,onetime,0,September 14 2011,September 19 2011,September 25 2011,September 25 2011,approved,,,,,,,,
5005,37033,9999,0,Million Trees NYC Community Tree Giveaway,158,Due to popular demand the Friends are pleased to offer community members FREE trees to plant on private property.,,1.0,Strengthening Communities,,,Friends of Van Cortlandt Park,161,1,"124 Gale Pl
Bronx, NY 10463
(40.88463029202243, -73.89251933209881)",NY,10463.0,,/opportunities/5005,onetime,0,January 14 2011,March 08 2011,May 15 2011,May 15 2011,approved,,,,,,,,
5330,39584,10,0,Do you want to make a Difference?   Volunteer at ClassWish.org!,528,Recruiting outstanding volunteers to collaborate on the boldest nonprofit initiative we know. We are looking for passionate volunteers with exceptional skills to take initiative on different projects. This is an outstanding leadership opportunity in an innovative start-up nonprofit organization,,3.0,Education,,,ClassWish,39580,1,"401 7th avenue
New York, NY 10001
(40.75012728878244, -73.99124978216287)",NY,10001.0,,/opportunities/5330,ongoing,0,April 27 2011,September 16 2011,June 01 2011,August 26 2012,approved,,,,,,,,
4987,36954,2700,0,SNOW SHOVELING FOR SENIORS,91,Where to Turn is looking for student volunteers to shovel snow for senior citizens on Staten Islans,,2.0,Helping Neighbors in Need,,,Where To Turn,2879,1,"150-L Greaves Lane
Staten Island, NY 10308
(40.55398681414339, -74.14475942007853)",NY,10308.0,,/opportunities/4987,ongoing,0,January 12 2011,January 12 2011,January 12 2011,March 30 2011,approved,,,,,,,,
5066,37538,10,0,Volunteer Citizenship Tutor,297,Help us tutor Arab Immigrants applying for the US citizenship.  Small group or one-on-one tutoring Training and materials all provided  Requirements: 1) Two Hour weekly commitment 2) Cultural Sensitivity to Arab Immigrants,,2.0,Helping Neighbors in Need,,,Arab American Association Of New York,3810,1,"7111 5th Avenue
Brooklyn, NY 11209
(40.63245112562076, -74.02139571101452)",NY,11209.0,,/opportunities/5066,ongoing,12,February 02 2011,February 25 2011,February 03 2011,February 01 2012,approved,,,,,,,,
5444,40993,99,0,Press List for Professionals,38,A press list is a list of media outlets and contacts that an organization wants to target on an ongoing basis or a list designed for a specific news announcement. This is a list of key reporters and publications that are relevant to an organization and the types of news it wishes to publicize.,,1.0,Strengthening Communities,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5444,ongoing,0,June 07 2011,June 10 2011,June 06 2011,June 05 2012,approved,,,,,,,,
5033,37300,30,0,Volunteer as a Public Benefit Counselor (ACES) - 55+ Only,182,"Help Families and Individuals Get Back on Their Feet  The Advocacy, Counseling and Entitlement Services (ACES) Project of the Community Service Society is seeking individuals age 55+ to serve as volunteer public benefit counselors dedicated to helping financially disadvantaged people.",,,,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5033,ongoing,0,January 24 2011,July 21 2011,July 20 2011,September 30 2011,approved,,,,,,,,
5446,40995,99,0,Public Relations Plan for Professionals,69,A public relations plan outlines an organization's objectives and creates a road map for conducting external communications. An organization will develop key messages to the public to influence opinions and actions.,,1.0,Strengthening Communities,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5446,ongoing,0,June 07 2011,June 10 2011,June 06 2011,June 05 2012,approved,,,,,,,,
5451,41001,99,0,Business Plan Review for Professionals,82,"A business plan is a document that helps you communicate your goals and the plan for how you're going to accomplish them to external stakeholders, such as potential investors, funders, advisers and Board members.",,1.0,Strengthening Communities,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5451,ongoing,0,June 07 2011,June 09 2011,June 06 2011,June 05 2012,approved,,,,,,,,
5074,37571,20,0,Jumpstart's Friendship Day at Positive Beginnings,128,"Jumpstart at St. John's University is looking for volunteers to come read about  friendship, make friendship bracelets and collages with preschool children!",,3.0,Education,,,Jumpstart for Young Children,3756,1,"71 25 Main Street
Flushing, NY 11367
(40.730323085042414, -73.82610630716033)",NY,11367.0,,/opportunities/5074,onetime,0,February 03 2011,February 03 2011,February 18 2011,February 18 2011,approved,,,,,,,,
5443,40992,99,0,Press Kit for Professionals,38,"A press (or media) kit is a collection of compelling communications materials that provide important information about an organization, its mission, recent news, and accomplishments. A press kit can be easily distributed to members of the media or to other interested parties.",,1.0,Strengthening Communities,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5443,ongoing,0,June 07 2011,June 10 2011,June 06 2011,June 05 2012,approved,,,,,,,,
5165,38373,15,0,B.A.C. Mentors,725,Are you interested in working with youth to help them develop real life skills that will help better their lives and become excited about school. Then come be a B.A.C. Mentor.  We are looking for volunteers who can teach academic/career skills or life skills to high school students.,,3.0,Education,,,Queens Satellite High School for Opportunity,38369,1,"162 02 Hillside Avenue
Jamaica, NY 11432
(40.71311535449007, -73.79282099978928)",NY,11432.0,,/opportunities/5165,ongoing,0,March 08 2011,August 17 2011,March 08 2011,June 02 2012,approved,,,,,,,,
5757,52578,1,0,Bronx: Water Aerobics Instructor For Shape Up NYC at St. Mary's recreation center,30,"NYC Parks and Recreation seeks your participation to enrich our recreation facilities! Shape Up New York is a free fitness program for all ages and is looking for additional instructors at St. Mary’s Recreation Center (St. Ann’s Avenue at East 145th street, Bronx, NY 10455)",y,5.0,Health,,,New York City Department of Parks & Recreation,3706,1,"450 St Anns Ave
Bronx, NY 10455
(40.81200330013793, -73.91424241425239)",NY,10455.0,,/opportunities/5757,ongoing,0,September 16 2011,September 19 2011,June 01 2011,June 30 2012,approved,,,,,,,,
5058,37468,85,0,Does your organization need an intern?,181,The International High School @ Prospect Heights is currently seeking to provide un-paid assistance to local businesses and organizations from March - June 2011.,,3.0,Education,,,The International High School @ Prospect Heights,37465,1,"883 classon avenue
Brooklyn, NY 11225
(40.67045865769921, -73.96162827573441)",NY,11225.0,,/opportunities/5058,ongoing,0,January 31 2011,February 01 2011,March 03 2011,June 01 2011,approved,,,,,,,,
5450,40999,99,0,Board Member Search Strategy for Professionals,67,A board member search strategy helps an organization build a strong board of directors that is committed to furthering the organization's mission.,,1.0,Strengthening Communities,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5450,ongoing,0,June 07 2011,June 08 2011,June 06 2011,June 05 2012,approved,,,,,,,,
5495,42484,2,0,ESL Teacher Assistant,396,work closely with NYS licensed ESL teacher to provide instruction to recently arrived immigrants. Classes are in the mornings and evenings. Requires at least 4 hours per week commitment. Teaching experience not required.,,3.0,Education,,,The HopeLine,32839,1,"421 155th Street
Bronx, NY 10455
(40.820027861846086, -73.91525005078392)",NY,10455.0,,/opportunities/5495,ongoing,0,June 30 2011,June 30 2011,September 06 2011,December 03 2012,approved,,,,,,,,
5429,40953,99,0,Storytelling for Professionals,96,A compelling story is vital to almost every successful communication product. Well-told short stories enable an organization to get messages across to the public and supporters in an engaging and accessible manner.,,1.0,Strengthening Communities,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5429,ongoing,0,June 06 2011,June 09 2011,June 05 2011,June 04 2012,approved,,,,,,,,
4983,36931,20,0,Help New Yorkers Affected by the Storm in the Bronx ,1130,"Thousands of New Yorkers aren’t able to dig out the snow; many need help shoveling snow, bringing groceries into their home, or traveling to mass transit hubs.  If you’re an able-bodied New Yorker with a few minutes to spare, please find an opportunity in your neighborhood below.",y,2.0,Helping Neighbors in Need,,,NYC Service,3747,1,"253 Broadway
New York, NY 10007
(40.713255085581125, -74.00706885665824)",NY,10007.0,,/opportunities/4983,onetime,0,January 11 2011,February 02 2011,January 23 2011,January 23 2011,approved,,,,,,,,
5531,47455,10,0,Teach Adults and Kids how to Ride Bikes!,148,"Change a community!  Give the gift of self confidence, independence, health, and a smaller carbon footprint! Volunteer for Bike New York!",,5.0,Health,,,Bike New York,38740,1,"475 Riverside Drive
New York City, NY 10115
(40.810551000428404, -73.96469400002803)",NY,10115.0,,/opportunities/5531,ongoing,0,July 19 2011,July 20 2011,July 19 2011,October 15 2011,approved,,,,,,,,
5674,50857,20,0,Help Transform Lives and Strengthen Communities - Become a Mentor - 55+ Only  ,50,An RSVP mentor can make a difference in a child’s life and yours.,,3.0,Education,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22 Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5674,ongoing,0,August 24 2011,August 25 2011,August 24 2011,August 23 2012,approved,,,,,,,,
5385,40430,25,0,Be a Driver and Make a Difference - 55+ Only,105,Drivers needed to take individuals to medical appointments.  Very rewarding.  Some people are not able to go to their medical appointments without this assistance.,,2.0,Helping Neighbors in Need,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5385,ongoing,0,May 25 2011,June 01 2011,May 25 2011,December 26 2011,approved,,,,,,,,
5300,39311,10,0,Help NYC Veterans,372,"On Thursday, April 21st our partners at America Works, and HRA Food Stamp Nutrition and Outreach Program (FSNOP) will be on-site at the Mayor’s Office of Veterans’ Affairs (MOVA) 346 Broadway, Room 817 to assist veterans seeking employment and apply for Food Stamps.",y,2.0,Helping Neighbors in Need,,,NYC Service,3747,1,"346 Broadway
New York, NY 10013
(40.71671747539392, -74.00413706684276)",NY,10013.0,,/opportunities/5300,onetime,0,April 15 2011,April 15 2011,April 21 2011,April 21 2011,approved,,,,,,,,
5539,47818,1,0,Chinese Translator,68,Volunteer needed to translate written materials from English into Chinese.,,2.0,Helping Neighbors in Need,,,"Services for the UnderServed, Inc.",38951,1,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5539,ongoing,0,July 20 2011,August 23 2011,July 20 2011,September 01 2011,approved,,,,,,,,
5649,50218,5,0,Arts Instructors,123,PAL Brownsville Beacon Center (BBC) seeks dedicated volunteer artists and educators to lead a family engagement arts-based project connecting parents and teens.,,1.0,Strengthening Communities,,,Police Athletic League Of New York,3067,1,"985 Rockaway Avenue
Brooklyn, NY 11212
(40.656451255408264, -73.90732282830548)",NY,11212.0,,/opportunities/5649,ongoing,0,August 17 2011,August 18 2011,October 01 2011,December 31 2011,approved,,,,,,,,
5051,37404,5,0,Museum Membership Department Volunteer,312,This position involves membership recruitment and and encouraging greater membership support for the Museum.,,1.0,Strengthening Communities,,,The Jewish Museum,37348,1,"1109 Fifth Avenue
New York, NY 10128
(40.78553359707598, -73.95746225352207)",NY,10128.0,,/opportunities/5051,ongoing,0,January 27 2011,January 28 2011,January 27 2011,January 27 2012,approved,,,,,,,,
5620,50054,2,0,Director of Public Relations ,141,The director of public relations is the person who represents and is responsible for educating and promoting awareness of our agency and it services to the community.,,1.0,Strengthening Communities,,,Family and Community Support Services,38868,1,"1195 St Marks Ave
Brooklyn, NY 11213
(40.674130422885526, -73.92980967882666)",NY,11213.0,,/opportunities/5620,ongoing,0,August 11 2011,August 15 2011,August 11 2011,August 10 2012,approved,,,,,,,,
5736,52433,25,0,Paint and beautify a transitional residence for homeless men & women,294,Beautify a transitional housing residence for 75 homeless men and women. We are painting the interior walls of this residence. No experience needed!,y,1.0,Strengthening Communities,,,"Services for the UnderServed, Inc.",38951,1,"2350 Davidson Avenue
Bronx, NY 10468
(40.86014769900449, -73.9039466708318)",NY,10468.0,,/opportunities/5736,onetime,0,September 13 2011,September 26 2011,October 22 2011,October 22 2011,approved,,,,,,,,
5268,39192,2,0,Park Volunteer,483,Help Clean and Spruce Up Gorman Park,,,,,,Gorman Park Volunteers,39189,1,"24 61
New York, NY 10023
(40.774536138232236, -73.97994335610099)",NY,10023.0,,/opportunities/5268,ongoing,0,April 12 2011,April 14 2011,April 12 2011,April 11 2012,approved,,,,,,,,
5554,48346,8,0,Tank Internship Program,414,"The Tank is currently looking for Fall 2011 in the following categories: development, marketing, volunteer coordinator and artistic liaison.",,1.0,Strengthening Communities,,,The Tank,48335,1,"155 46th Street
New York, NY 10036
(40.758257159927325, -73.9843070160967)",NY,10036.0,,/opportunities/5554,ongoing,0,July 22 2011,July 25 2011,August 15 2011,December 15 2011,approved,,,,,,,,
5131,38064,1,0,Special Projects Manager,225,Big Apple Greeter is currently seeking a Special Projects Manager to work with the Executive Director and the Founder.  This is an executive-level experience for the right individual interested in working in the non-profit world.,,1.0,Strengthening Communities,,,Big Apple Greeter,92,1,"1 Centre Street
New York, NY 10007
(40.71320112625938, -74.00400216853836)",NY,10007.0,,/opportunities/5131,ongoing,0,February 23 2011,February 24 2011,February 23 2011,February 23 2012,approved,,,,,,,,
5670,50431,75,0,Run for the Wild ,494,"Make tracks for turtles in the WCS Run for the Wild at the New York Aquarium. This 5K-run and Family Fun Run takes place on the boardwalk at Coney Island on Sunday, October 9, and is dedicated to saving turtles",,4.0,Environment,,,WCS,50428,1,"2300 Southern Boulevard
Bronx, NY 10460
(40.85069279863572, -73.8823905260465)",NY,10460.0,,/opportunities/5670,onetime,0,August 23 2011,August 24 2011,October 09 2011,October 09 2011,approved,,,,,,,,
5576,49226,12,0,Become a Tutor for Boys Hope Girls Hope New York!,267,"Tutors are the backbone of our academic enrichment program, we are currently looking for tutors for many subjects (math, science, English, history, language, SAT Prep, religion).",,3.0,Education,,,Boys Hope Girls Hope New York,32477,1,"Flatbush
Brooklyn, NY 11238
(40.672129089181226, -73.96879371109125)",NY,11238.0,,/opportunities/5576,ongoing,0,August 01 2011,August 01 2011,September 29 2011,May 01 2012,approved,,,,,,,,
5325,39561,1,0,Marketing and Communications Intern,276,"The marketing and communications intern will assist with social media efforts, research, development of marketing materials and fundraising.",,1.0,Strengthening Communities,,,Brooklyn Community Services,39558,1,"285 Schermerhorn Street
Brooklyn, NY 11217
(40.687790343385544, -73.98292053949278)",NY,11217.0,,/opportunities/5325,ongoing,0,April 27 2011,April 29 2011,May 01 2011,May 01 2012,approved,,,,,,,,
5199,38562,6,0,Help Raise College Awareness- Become a Middle School Mentor!,804,HEAF seeks mentors for our NYCService-funded Middle School Mentoring Initiative. Mentors will be placed with small groups of students at Renaissance Military Leadership Academy in Harlem in order to positively impact the students’ academic and emotional development in pursuit of college education.,y,3.0,Education,,,The Harlem Educational Activities Fund,35740,1,"509 129th Street
New York, NY 10027
(40.81520669715875, -73.9551464649788)",NY,10027.0,,/opportunities/5199,ongoing,0,March 15 2011,April 06 2011,March 29 2011,April 06 2011,approved,,,,,,,,
5614,49980,10,0,Administrative Assistant ,332,"Volunteers help by conducting adminstrative tasks, such as answering phones, conducting data entry and processing mailings.",,1.0,Strengthening Communities,,,Dress for Success - Bronx Branch,49954,1,"2038 Davidson Avenue
Bronx, NY 10453
(40.85374837851653, -73.90853996733885)",NY,10453.0,,/opportunities/5614,ongoing,0,August 10 2011,August 10 2011,August 10 2011,January 09 2012,approved,,,,,,,,
5782,52894,1,0,Senior Alliance Registrar,18,ASA's Senior Alliance Senior Center is looking for volunteer registrars to assist with the greeting and registering of our members for daily lunch and classes. Volunteers should be mature and organized. We look forward to hearing from you!,,2.0,Helping Neighbors in Need,,,Jewish Association for Services for the Aged (JASA),728,1,"247 37th Street
New York, NY 10018-5706
(40.75376954300111, -73.99127676182377)",NY,,,/opportunities/5782,ongoing,0,September 26 2011,September 26 2011,September 26 2011,September 25 2012,approved,,,,,,,,
5204,38606,1,0,MS Word Tutor,117,Tutor Staff in using basic functions of MS Word,,2.0,Helping Neighbors in Need,,,Center For Hearing And Communication,3822,1,"50 Broadway
New York, NY 10004
(40.70641124493818, -74.01279753798491)",NY,10004.0,,/opportunities/5204,ongoing,0,March 16 2011,March 22 2011,April 04 2011,June 15 2011,approved,,,,,,,,
5613,49979,10,0,Career Counselor ,196,Volunteers help our clients by reviewing and editing résumés/coverletters and giving interview tips to a woman in need. They also meet with clients to perform mock interviews and informational interviews in order to give them a chance to practice and improve their communication skills.,,2.0,Helping Neighbors in Need,,,Dress for Success - Bronx Branch,49954,1,"2038 Davidson Avenue
Bronx, NY 10453
(40.85374837851653, -73.90853996733885)",NY,10453.0,,/opportunities/5613,ongoing,0,August 10 2011,August 10 2011,August 10 2011,January 01 2012,approved,,,,,,,,
5206,38620,100,0,Deliver a Passover Package and Visit with a Senior,260,"Brighten the day of a senior!   Deliver a Passover package and visit with an older person for about an hour.   Sunday, April 10, 2011  10:00 - 12:00   REGISTER ONLINE:  www.dorotusa.org",,2.0,Helping Neighbors in Need,,,DOROT,397,1,"171 85th Street
New York, NY 10024
(40.786855600459035, -73.97516990427897)",NY,10024.0,,/opportunities/5206,onetime,0,March 16 2011,March 22 2011,April 10 2011,April 10 2011,approved,,,,,,,,
5333,39643,14,0,Enjoy Outdoor Theater? --55+ Only,273,Help usher for outdoor performances in Queens.,,,,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5333,ongoing,0,April 28 2011,April 29 2011,April 28 2011,August 27 2012,approved,,,,,,,,
5752,52559,50,0,Early Childhood Education Outreach Volunteer,1049,Volunteer to help NYC's youngest learners!,y,1.0,Strengthening Communities,,,NYC Service,3747,1,"253 Broadway
New York, NY 10007
(40.713255085581125, -74.00706885665824)",NY,10007.0,,/opportunities/5752,ongoing,0,September 16 2011,September 23 2011,September 16 2011,October 01 2011,approved,,,,,,,,
5768,52763,10,0,Tutors Needed!!!!,112,"Tutors are needed for our youth program Union East After 3. Subjects include math, science, english, spanish, and history.",,3.0,Education,,,Union Settlement Association,52760,1,"1775 Third Ave
New York, NY 10029
(40.7870466388226, -73.94792934815561)",NY,10029.0,,/opportunities/5768,ongoing,0,September 20 2011,September 21 2011,September 20 2011,September 19 2012,approved,,,,,,,,
5362,39955,20,0,Help Build a Plastic Bottle Sculpture,77,Help build a sculpture from plastic bottles to raise recycling awareness and promote the high quality of  NYC Water.,,1.0,Strengthening Communities,,,Office of Recycling Outreach and Education,36773,1,"DEP Visitor Center
Brooklyn, NY 11222
(40.72825312178418, -73.94715978319738)",NY,11222.0,,/opportunities/5362,onetime,0,May 13 2011,May 16 2011,May 21 2011,May 21 2011,approved,,,,,,,,
5187,38482,8,0,Volunteer with Storytelling in the Park-Queens,484,"Volunteer at Broad Channel Park in Queens.  Storytelling will take place on Friday mornings in July.  Volunteers will assist with crafts, games, snack distribution and face painting.",,1.0,Strengthening Communities,,,New York City Department of Parks & Recreation,3706,1,"80 30 Park Lane
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,,/opportunities/5187,ongoing,0,March 11 2011,March 11 2011,July 01 2011,July 29 2011,approved,,,,,,,,
5234,38852,50,0,Pride Is Just Around the Corner! Get Involved Now!,207,"Take part in city wide Pride events, marches and rallies! Volunteers are needed to represent Queens Pride House at events all through the month of June. Sign up for a training today!",,1.0,Strengthening Communities,,,Queens Pride House,34384,1,"76 11 37th Ave
Jackson Heights, NY 11372
(40.75163073936716, -73.88361254528269)",NY,11372.0,,/opportunities/5234,ongoing,0,March 28 2011,June 20 2011,May 01 2011,June 30 2011,approved,,,,,,,,
5624,50081,30,0,Tutor with The Fresh Air Fund,296,Become at tutor with The Fresh Air Fund and change a child's life forever!,,3.0,Education,,,The Fresh Air Fund,602,1,"633 Third Avenue
New York, NY 10017
(40.74999676791395, -73.97497079540621)",NY,10017.0,,/opportunities/5624,ongoing,0,August 12 2011,August 15 2011,September 14 2011,December 15 2012,approved,,,,,,,,
5729,52047,100,0,Volunteer Instructors/Teachers/Mentors,141,"Currently looking for volunteer mentors and instructors who will work on a team to provide SAT test prep, writing and critical thinking instruction, mentoring, and college prep services.",,3.0,Education,,,"Minds Matter of NYC, Inc.",51953,1,"1120 Avenue
New York, NY 10036
(40.75934682719435, -73.989860554421)",NY,10036.0,,/opportunities/5729,ongoing,0,September 08 2011,September 08 2011,September 08 2011,November 07 2011,approved,,,,,,,,
5376,40154,100,0,Find the Perfect Volunteer Job for You!,801,"VRC is a liaison between volunteers and the non-profit agencies that depend on volunteer support. We will help match your interests, skills, and schedule availability with a non-profit that needs your help.",,1.0,Strengthening Communities,,,Volunteer Referral Center,1978,1,"161 Madison Avenue
New York, NY 10016
(40.7468087904943, -73.98363252457472)",NY,10016.0,,/opportunities/5376,ongoing,0,May 18 2011,May 19 2011,May 18 2011,May 17 2012,approved,,,,,,,,
5671,50460,1,0,Tutor,47,Help an adult with a developmental disability to fulfill his goal of passing his classes. He needs assistance with his remedial math and english classes.,,2.0,Helping Neighbors in Need,,,"Services for the UnderServed, Inc.",38951,1,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5671,ongoing,0,August 23 2011,August 25 2011,August 23 2011,August 25 2011,approved,,,,,,,,
5196,38558,5,0,Office Volunteer,903,"The Leukemia & Lymphoma Society is seeking energetic, personable, and detail-oriented volunteers to assist the Operations Department.",,1.0,Strengthening Communities,,,The Leukemia & Lymphoma Society,38555,1,"475 Park Avenue
New York, NY 10016
(40.745393847676304, -73.98242124325532)",NY,10016.0,,/opportunities/5196,ongoing,0,March 15 2011,March 29 2011,March 15 2011,March 14 2012,approved,,,,,,,,
