red,blue,green,scaled_red,scaled_blue,scaled_green
90,234,193,1.2090462637705524,2.803857334122265,2.7077658989177524
85,249,199,1.1418770268944105,2.9835917786172814,2.7919451496613097
77,245,191,1.0344062478925837,2.9356625934186105,2.6797061486699003
85,247,197,1.1418770268944105,2.959627186017946,2.763885399413457
94,245,201,1.2627816532714657,2.9356625934186105,2.820004899909162
100,228,194,1.3433847375228358,2.7319635563242577,2.7217957740416785
119,212,186,1.5986278376521748,2.540246815529573,2.609556773050269
18,79,64,0.24180925275411047,0.946601407673756,0.8979120079312755
0,16,10,0.0,0.19171674079468476,0.14029875123926178
61,118,114,0.81946468988893,1.4139109633608,1.5994057641275843
117,212,201,1.571760142901718,2.540246815529573,2.820004899909162
82,222,196,1.1015754847687254,2.660069778526251,2.749855524289531
80,250,212,1.0747077900182687,2.9955740749169495,2.97433352627235
89,221,195,1.195612416395324,2.6480874822265834,2.735825649165605
19,122,99,0.2552431001293388,1.4618401485594714,1.3889576372686916
65,129,114,0.8732000793898433,1.545716222657146,1.5994057641275843
69,103,96,0.9269354688907568,1.2341765188657832,1.3468680118969132
0,4,6,0.0,0.04792918519867119,0.08417925074355707
10,23,26,0.13433847375228358,0.2755928148923594,0.36477675322208064
68,79,76,0.9135016215155284,0.946601407673756,1.0662705094183895
22,28,19,0.2955446422550239,0.33550429639069834,0.2665676273545974
7,7,0,0.09403693162659851,0.08387607409767459,0.0
13,7,0,0.17464001587796868,0.08387607409767459,0.0
25,17,16,0.33584618438070896,0.20369903709435255,0.22447800198281886
0,0,0,0.0,0.0,0.0
124,138,133,1.6657970745283166,1.6535568893541561,1.8659733914821817
145,186,171,1.947907869408112,2.2287071117382102,2.3991086461913764
0,70,46,0.0,0.8387607409767458,0.6453742557006042
100,192,161,1.3433847375228358,2.3006008895362173,2.258809894952115
36,129,92,0.48361850550822094,1.545716222657146,1.2907485114012085
94,208,167,1.2627816532714657,2.492317630330902,2.3429891456956717
99,243,195,1.3299508901476076,2.9116980008192748,2.735825649165605
84,249,200,1.1284431795191823,2.9835917786172814,2.8059750247852357
78,249,203,1.047840095267812,2.9835917786172814,2.8480646501570144
80,244,201,1.0747077900182687,2.923680297118943,2.820004899909162
75,235,192,1.007538553142127,2.8158396304219324,2.6937360237938264
80,242,199,1.0747077900182687,2.899715704519607,2.7919451496613097
74,247,199,0.9941047057668986,2.959627186017946,2.7919451496613097
78,249,203,1.047840095267812,2.9835917786172814,2.8480646501570144
88,238,200,1.1821785690200957,2.8517865193209357,2.8059750247852357
92,197,172,1.235913958521009,2.3605123710345564,2.413138521315303
0,19,8,0.0,0.22766362969368817,0.11223900099140943
19,0,0,0.2552431001293388,0.0,0.0
108,33,34,1.4508555165246628,0.3954157778890373,0.4770157542134901
187,85,84,2.5121294591677032,1.0184951854717628,1.1785095104097991
220,84,63,2.955446422550239,1.006512889172095,0.8838821328073493
217,77,65,2.915144880424554,0.9226368150744204,0.9119418830552016
219,69,66,2.942012575175011,0.8267784446770781,0.9259717581791278
221,69,65,2.9688802699254673,0.8267784446770781,0.9119418830552016
217,73,66,2.915144880424554,0.8747076298757492,0.9259717581791278
209,73,70,2.807674101422727,0.8747076298757492,0.9820912586748325
207,69,72,2.78080640667227,0.8267784446770781,1.0101510089226848
213,66,70,2.8614094909236405,0.7908315557780746,0.9820912586748325
202,67,68,2.7136371697961286,0.8028138520777425,0.9540315084269801
147,57,59,1.974775564158569,0.6829908890810644,0.8277626323116446
91,51,58,1.2224801111457806,0.6110971112830577,0.8137327571877183
17,0,2,0.2283754053788821,0.0,0.028059750247852358
69,36,28,0.9269354688907568,0.4313626667880407,0.392836503469933
117,76,55,1.571760142901718,0.9106545187747527,0.7716431318159398
37,20,0,0.4970523528834493,0.23964592599335596,0.0
8,19,0,0.10747077900182687,0.22766362969368817,0.0
42,13,0,0.5642215897595911,0.15576985189568138,0.0
53,30,12,0.7119939108871031,0.35946888899003393,0.16835850148711415
61,46,26,0.81946468988893,0.5511856297847187,0.36477675322208064
53,44,24,0.7119939108871031,0.527221037185383,0.3367170029742283
34,27,11,0.4567508107577642,0.32352200009103055,0.15432862636318798
14,11,3,0.18807386325319703,0.13180525929634576,0.04208962537177854
6,5,4,0.08060308425137015,0.05991148149833899,0.056119500495704716
6,5,8,0.08060308425137015,0.05991148149833899,0.11223900099140943
3,5,9,0.040301542125685076,0.05991148149833899,0.1262688761153356
0,7,11,0.0,0.08387607409767459,0.15432862636318798
4,6,10,0.05373538950091344,0.07189377779800679,0.14029875123926178
15,0,0,0.2015077106284254,0.0,0.0
105,49,44,1.4105539743989777,0.5871325186837221,0.6173145054527519
195,92,86,2.61960023816953,1.1023712595694375,1.2065692606576515
216,78,71,2.9017110330493256,0.9346191113740883,0.9961211337987587
229,73,68,3.0763510489272945,0.8747076298757492,0.9540315084269801
214,70,70,2.8748433382988687,0.8387607409767458,0.9820912586748325
219,66,67,2.942012575175011,0.7908315557780746,0.940001633303054
219,68,66,2.942012575175011,0.8147961483774102,0.9259717581791278
212,72,67,2.8479756435484123,0.8627253335760814,0.940001633303054
212,75,69,2.8479756435484123,0.8986722224750848,0.9680613835509063
222,69,66,2.982314117300696,0.8267784446770781,0.9259717581791278
226,65,68,3.0360495068016093,0.7788492594784069,0.9540315084269801
203,77,79,2.727071017171357,0.9226368150744204,1.1083601347901681
140,72,70,1.8807386325319704,0.8627253335760814,0.9820912586748325
30,0,0,0.4030154212568508,0.0,0.0
0,11,2,0.0,0.13180525929634576,0.028059750247852358
38,88,74,0.5104862002586776,1.054442074370766,1.0382107591705372
122,218,194,1.63892937977786,2.61214059332758,2.7217957740416785
94,230,194,1.2627816532714657,2.7559281489235934,2.7217957740416785
93,250,206,1.2493478058962375,2.9955740749169495,2.890154275528793
86,249,202,1.155310874269639,2.9835917786172814,2.8340347750330883
78,238,195,1.047840095267812,2.8517865193209357,2.735825649165605
70,220,182,0.9403693162659852,2.6361051859269153,2.5534372725545644
116,240,209,1.5583262955264896,2.8757511119202714,2.932243900900571
76,164,142,1.0209724005173553,1.9650965931455189,1.9922422675975173
0,25,11,0.0,0.29955740749169496,0.15432862636318798
0,41,38,0.0,0.4912741482863797,0.5331352547091948
118,175,174,1.5851939902769463,2.0969018524418646,2.441198271563155
102,198,189,1.3702524322732927,2.372494667334224,2.6516463984220477
69,207,183,0.9269354688907568,2.480335334031234,2.5674671476784905
85,251,215,1.1418770268944105,3.007556371216617,3.0164231516441284
83,213,167,1.1150093321439538,2.552229111829241,2.3429891456956717
79,189,151,1.0612739426430404,2.2646540006372136,2.118511143712853
117,195,171,1.571760142901718,2.3365477784352207,2.3991086461913764
0,44,35,0.0,0.527221037185383,0.49104562933741625
44,79,78,0.5910892845100478,0.946601407673756,1.0943302596662419
121,145,145,1.6254955324026314,1.7374329634518306,2.0343318929692957
63,79,72,0.8463323846393866,0.946601407673756,1.0101510089226848
3,11,0,0.040301542125685076,0.13180525929634576,0.0
12,15,1,0.1612061685027403,0.17973444449501697,0.014029875123926179
1,4,0,0.01343384737522836,0.04792918519867119,0.0
0,0,2,0.0,0.0,0.028059750247852358
0,2,4,0.0,0.023964592599335595,0.056119500495704716
25,47,43,0.33584618438070896,0.5631679260843865,0.6032846303288257
118,163,143,1.5851939902769463,1.953114296845851,2.0062721427214436
15,85,54,0.2015077106284254,1.0184951854717628,0.7576132566920136
92,181,141,1.235913958521009,2.168795630239871,1.9782123924735913
41,126,82,0.5507877423843627,1.5097693337581426,1.1504497601619466
84,190,142,1.1284431795191823,2.2766362969368816,1.9922422675975173
99,238,184,1.3299508901476076,2.8517865193209357,2.581497022802417
89,250,196,1.195612416395324,2.9955740749169495,2.749855524289531
83,251,201,1.1150093321439538,3.007556371216617,2.820004899909162
88,252,206,1.1821785690200957,3.019538667516285,2.890154275528793
88,249,205,1.1821785690200957,2.9835917786172814,2.8761244004048665
83,247,201,1.1150093321439538,2.959627186017946,2.820004899909162
74,249,198,0.9941047057668986,2.9835917786172814,2.777915274537383
77,251,203,1.0344062478925837,3.007556371216617,2.8480646501570144
88,238,200,1.1821785690200957,2.8517865193209357,2.8059750247852357
92,197,172,1.235913958521009,2.3605123710345564,2.413138521315303
0,19,8,0.0,0.22766362969368817,0.11223900099140943
21,0,0,0.28211079487979557,0.0,0.0
109,33,33,1.464289363899891,0.3954157778890373,0.4629858790895639
188,83,84,2.5255633065429315,0.9945305928724272,1.1785095104097991
220,82,63,2.955446422550239,0.9825482965727594,0.8838821328073493
219,77,65,2.942012575175011,0.9226368150744204,0.9119418830552016
220,69,65,2.955446422550239,0.8267784446770781,0.9119418830552016
220,68,66,2.955446422550239,0.8147961483774102,0.9259717581791278
214,71,68,2.8748433382988687,0.8507430372764136,0.9540315084269801
205,71,73,2.7539387119218137,0.8507430372764136,1.0241808840466111
203,68,74,2.727071017171357,0.8147961483774102,1.0382107591705372
210,64,71,2.8211079487979553,0.766866963178739,0.9961211337987587
186,49,52,2.498695611792475,0.5871325186837221,0.7295535064441613
149,55,58,2.0016432589090254,0.6590262964817288,0.8137327571877183
91,48,54,1.2224801111457806,0.5751502223840543,0.7576132566920136
17,0,0,0.2283754053788821,0.0,0.0
39,3,0,0.523920047633906,0.035946888899003396,0.0
120,74,47,1.6120616850274032,0.886689926175417,0.6594041308245304
104,77,43,1.3971201270237494,0.9226368150744204,0.6032846303288257
91,91,55,1.2224801111457806,1.0903889632697696,0.7716431318159398
122,94,73,1.63892937977786,1.126335852168773,1.0241808840466111
114,90,69,1.531458600776033,1.0784066669701018,0.9680613835509063
103,87,63,1.383686279648521,1.0424597780710985,0.8838821328073493
83,74,51,1.1150093321439538,0.886689926175417,0.7155236313202351
51,49,30,0.6851262161366464,0.5871325186837221,0.4208962537177854
20,23,9,0.26867694750456717,0.2755928148923594,0.1262688761153356
1,7,2,0.01343384737522836,0.08387607409767459,0.028059750247852358
0,6,5,0.0,0.07189377779800679,0.07014937561963089
0,14,14,0.0,0.16775214819534917,0.1964182517349665
0,9,7,0.0,0.10784066669701017,0.09820912586748325
2,15,9,0.02686769475045672,0.17973444449501697,0.1262688761153356
13,5,0,0.17464001587796868,0.05991148149833899,0.0
93,47,30,1.2493478058962375,0.5631679260843865,0.4208962537177854
178,89,71,2.391224832790648,1.066424370670434,0.9961211337987587
208,79,61,2.794240254047499,0.946601407673756,0.8558223825594969
220,69,52,2.955446422550239,0.8267784446770781,0.7295535064441613
213,69,71,2.8614094909236405,0.8267784446770781,0.9961211337987587
217,66,67,2.915144880424554,0.7908315557780746,0.940001633303054
219,68,66,2.942012575175011,0.8147961483774102,0.9259717581791278
211,72,68,2.834541796173184,0.8627253335760814,0.9540315084269801
210,73,70,2.8211079487979553,0.8747076298757492,0.9820912586748325
221,67,67,2.9688802699254673,0.8028138520777425,0.940001633303054
223,65,70,2.995747964675924,0.7788492594784069,0.9820912586748325
200,77,81,2.6867694750456717,0.9226368150744204,1.1364198850380205
137,70,72,1.8404370904062852,0.8387607409767458,1.0101510089226848
27,0,0,0.3627138791311657,0.0,0.0
0,4,7,0.0,0.04792918519867119,0.09820912586748325
14,75,74,0.18807386325319703,0.8986722224750848,1.0382107591705372
101,213,197,1.3568185848980643,2.552229111829241,2.763885399413457
89,236,197,1.195612416395324,2.8278219267216,2.763885399413457
86,252,197,1.155310874269639,3.019538667516285,2.763885399413457
81,255,205,1.0881416373934971,3.0554855564152885,2.8761244004048665
68,234,201,0.9135016215155284,2.803857334122265,2.820004899909162
89,219,200,1.195612416395324,2.6241228896272477,2.8059750247852357
121,193,179,1.6254955324026314,2.312583185835885,2.511347647182786
37,62,51,0.4970523528834493,0.7429023705794034,0.7155236313202351
0,9,2,0.0,0.10784066669701017,0.028059750247852358
81,100,94,1.0881416373934971,1.1982296299667798,1.3188082616490608
141,180,169,1.8941724799071986,2.1568133339402036,2.3710488959435243
14,81,67,0.18807386325319703,0.9705660002730916,0.940001633303054
73,176,162,0.9806708583916702,2.108884148741532,2.272839770076041
89,220,212,1.195612416395324,2.6361051859269153,2.97433352627235
83,196,190,1.1150093321439538,2.3485300747348883,2.665676273545974
113,209,200,1.5180247534008047,2.5042999266305697,2.8059750247852357
59,139,129,0.7925969951384731,1.665539185653824,1.809853890986477
0,69,63,0.0,0.8267784446770781,0.8838821328073493
120,178,175,1.6120616850274032,2.132848741340868,2.455228146687081
72,102,97,0.9672370110164419,1.2221942225661153,1.3608978870208392
13,17,7,0.17464001587796868,0.20369903709435255,0.09820912586748325
18,18,11,0.24180925275411047,0.21568133339402035,0.15432862636318798
0,11,14,0.0,0.13180525929634576,0.1964182517349665
0,2,9,0.0,0.023964592599335595,0.1262688761153356
51,63,63,0.6851262161366464,0.7548846668790713,0.8838821328073493
119,117,107,1.5986278376521748,1.4019286670611324,1.5011966382601012
10,9,0,0.13433847375228358,0.10784066669701017,0.0
71,83,71,0.9538031636412135,0.9945305928724272,0.9961211337987587
12,37,29,0.1612061685027403,0.4433449630877085,0.40686637859385916
92,123,115,1.235913958521009,1.473822444859139,1.6134356392515106
73,145,107,0.9806708583916702,1.7374329634518306,1.5011966382601012
55,147,107,0.7388616056375598,1.7613975560511663,1.5011966382601012
104,230,185,1.3971201270237494,2.7559281489235934,2.595526897926343
93,254,203,1.2493478058962375,3.0435032601156204,2.8480646501570144
76,255,202,1.0209724005173553,3.0554855564152885,2.8340347750330883
71,253,198,0.9538031636412135,3.031520963815953,2.777915274537383
77,248,202,1.0344062478925837,2.971609482317614,2.8340347750330883
80,243,208,1.0747077900182687,2.9116980008192748,2.918214025776645
72,234,202,0.9672370110164419,2.803857334122265,2.8340347750330883
85,237,202,1.1418770268944105,2.839804223021268,2.8340347750330883
104,226,195,1.3971201270237494,2.7079989637249224,2.735825649165605
106,183,168,1.4239878217742061,2.192760222839207,2.3570190208195982
0,2,10,0.0,0.023964592599335595,0.14029875123926178
12,0,0,0.1612061685027403,0.0,0.0
108,29,35,1.4508555165246628,0.34748659269036614,0.49104562933741625
196,88,79,2.6330340855447583,1.054442074370766,1.1083601347901681
216,70,70,2.9017110330493256,0.8387607409767458,0.9820912586748325
218,73,69,2.928578727799782,0.8747076298757492,0.9680613835509063
221,73,64,2.9688802699254673,0.8747076298757492,0.8979120079312755
227,75,61,3.0494833541768376,0.8986722224750848,0.8558223825594969
227,73,61,3.0494833541768376,0.8747076298757492,0.8558223825594969
221,71,64,2.9688802699254673,0.8507430372764136,0.8979120079312755
216,73,70,2.9017110330493256,0.8747076298757492,0.9820912586748325
211,75,72,2.834541796173184,0.8986722224750848,1.0101510089226848
180,64,59,2.4180925275411047,0.766866963178739,0.8277626323116446
138,62,59,1.8538709377815137,0.7429023705794034,0.8277626323116446
75,44,47,1.007538553142127,0.527221037185383,0.6594041308245304
1,0,0,0.01343384737522836,0.0,0.0
10,0,0,0.13433847375228358,0.0,0.0
112,76,64,1.5045909060255762,0.9106545187747527,0.8979120079312755
182,123,108,2.444960222291561,1.473822444859139,1.5152265133840273
157,88,73,2.1091140379108526,1.054442074370766,1.0241808840466111
78,79,59,1.047840095267812,0.946601407673756,0.8277626323116446
39,41,27,0.523920047633906,0.4912741482863797,0.3788066283460068
21,29,18,0.28211079487979557,0.34748659269036614,0.2525377522306712
18,35,20,0.24180925275411047,0.4193803704883729,0.28059750247852355
19,42,21,0.2552431001293388,0.5032564445860475,0.2946273776024498
14,41,22,0.18807386325319703,0.4912741482863797,0.30865725272637595
3,28,22,0.040301542125685076,0.33550429639069834,0.30865725272637595
7,28,32,0.09403693162659851,0.33550429639069834,0.44895600396563773
0,5,10,0.0,0.05991148149833899,0.14029875123926178
0,11,6,0.0,0.13180525929634576,0.08417925074355707
5,16,3,0.06716923687614179,0.19171674079468476,0.04208962537177854
11,4,0,0.14777232112751196,0.04792918519867119,0.0
57,16,15,0.7657293003880165,0.19171674079468476,0.2104481268588927
166,79,80,2.2300186642879076,0.946601407673756,1.1223900099140942
213,81,74,2.8614094909236405,0.9705660002730916,1.0382107591705372
241,82,64,3.2375572174300347,0.9825482965727594,0.8979120079312755
215,71,71,2.8882771856740974,0.8507430372764136,0.9961211337987587
221,68,69,2.9688802699254673,0.8147961483774102,0.9680613835509063
220,68,66,2.955446422550239,0.8147961483774102,0.9259717581791278
213,75,68,2.8614094909236405,0.8986722224750848,0.9540315084269801
213,75,68,2.8614094909236405,0.8986722224750848,0.9540315084269801
223,68,64,2.995747964675924,0.8147961483774102,0.8979120079312755
226,66,66,3.0360495068016093,0.7908315557780746,0.9259717581791278
204,75,76,2.7405048645465855,0.8986722224750848,1.0662705094183895
143,72,68,1.9210401746576553,0.8627253335760814,0.9540315084269801
33,0,0,0.44331696338253584,0.0,0.0
0,7,10,0.0,0.08387607409767459,0.14029875123926178
18,78,76,0.24180925275411047,0.9346191113740883,1.0662705094183895
107,218,200,1.4374216691494344,2.61214059332758,2.8059750247852357
91,238,199,1.2224801111457806,2.8517865193209357,2.7919451496613097
85,251,196,1.1418770268944105,3.007556371216617,2.749855524289531
76,249,201,1.0209724005173553,2.9835917786172814,2.820004899909162
67,230,195,0.9000677741403,2.7559281489235934,2.735825649165605
98,225,203,1.3165170427723791,2.6960166674252544,2.8480646501570144
89,160,145,1.195612416395324,1.9171674079468477,2.0343318929692957
0,18,8,0.0,0.21568133339402035,0.11223900099140943
0,11,5,0.0,0.13180525929634576,0.07014937561963089
95,114,108,1.2762155006466942,1.3659817781621288,1.5152265133840273
95,131,122,1.2762155006466942,1.5696808152564814,1.7116447651189939
0,31,15,0.0,0.3714511852897017,0.2104481268588927
100,196,182,1.3433847375228358,2.3485300747348883,2.5534372725545644
99,221,210,1.3299508901476076,2.6480874822265834,2.9462737760244977
97,196,173,1.303083195397151,2.3485300747348883,2.427168396439229
58,153,135,0.7791631477632448,1.833291333849173,1.8940331417300342
55,139,127,0.7388616056375598,1.665539185653824,1.7817941407386246
86,153,145,1.155310874269639,1.833291333849173,2.0343318929692957
101,142,136,1.3568185848980643,1.7014860745528273,1.9080630168539603
0,11,2,0.0,0.13180525929634576,0.028059750247852358
12,16,9,0.1612061685027403,0.19171674079468476,0.1262688761153356
1,4,0,0.01343384737522836,0.04792918519867119,0.0
0,8,5,0.0,0.09585837039734238,0.07014937561963089
0,5,5,0.0,0.05991148149833899,0.07014937561963089
23,41,38,0.30897848963025226,0.4912741482863797,0.5331352547091948
113,123,116,1.5180247534008047,1.473822444859139,1.6274655143754366
77,80,66,1.0344062478925837,0.9585837039734239,0.9259717581791278
11,13,0,0.14777232112751196,0.15576985189568138,0.0
0,9,0,0.0,0.10784066669701017,0.0
31,45,40,0.41644926863207915,0.5392033334850509,0.5611950049570471
84,143,110,1.1284431795191823,1.7134683708524951,1.5432862636318796
41,119,84,0.5507877423843627,1.4258932596604679,1.1785095104097991
95,207,167,1.2762155006466942,2.480335334031234,2.3429891456956717
99,249,201,1.3299508901476076,2.9835917786172814,2.820004899909162
73,247,194,0.9806708583916702,2.959627186017946,2.7217957740416785
72,248,196,0.9672370110164419,2.971609482317614,2.749855524289531
79,246,202,1.0612739426430404,2.947644889718278,2.8340347750330883
89,249,213,1.195612416395324,2.9835917786172814,2.988363401396276
74,234,201,0.9941047057668986,2.803857334122265,2.820004899909162
85,238,201,1.1418770268944105,2.8517865193209357,2.820004899909162
102,229,195,1.3702524322732927,2.7439458526239258,2.735825649165605
103,186,168,1.383686279648521,2.2287071117382102,2.3570190208195982
0,5,11,0.0,0.05991148149833899,0.15432862636318798
11,0,0,0.14777232112751196,0.0,0.0
105,33,35,1.4105539743989777,0.3954157778890373,0.49104562933741625
194,92,79,2.606166390794302,1.1023712595694375,1.1083601347901681
214,70,72,2.8748433382988687,0.8387607409767458,1.0101510089226848
216,73,70,2.9017110330493256,0.8747076298757492,0.9820912586748325
221,73,64,2.9688802699254673,0.8747076298757492,0.8979120079312755
227,75,61,3.0494833541768376,0.8986722224750848,0.8558223825594969
226,73,62,3.0360495068016093,0.8747076298757492,0.8698522576834231
217,71,66,2.915144880424554,0.8507430372764136,0.9259717581791278
209,73,73,2.807674101422727,0.8747076298757492,1.0241808840466111
205,75,75,2.7539387119218137,0.8986722224750848,1.0522406342944635
176,64,61,2.3643571380401913,0.766866963178739,0.8558223825594969
136,60,57,1.8270032430310568,0.7189377779800679,0.7997028820637921
66,33,35,0.8866339267650717,0.3954157778890373,0.49104562933741625
10,3,6,0.13433847375228358,0.035946888899003396,0.08417925074355707
12,2,0,0.1612061685027403,0.023964592599335595,0.0
99,68,59,1.3299508901476076,0.8147961483774102,0.8277626323116446
152,102,92,2.0419448010347105,1.2221942225661153,1.2907485114012085
73,15,6,0.9806708583916702,0.17973444449501697,0.08417925074355707
14,15,0,0.18807386325319703,0.17973444449501697,0.0
22,25,11,0.2955446422550239,0.29955740749169496,0.15432862636318798
23,31,17,0.30897848963025226,0.3714511852897017,0.23850787710674504
17,30,13,0.2283754053788821,0.35946888899003393,0.18238837661104032
22,41,18,0.2955446422550239,0.4912741482863797,0.2525377522306712
23,44,24,0.30897848963025226,0.527221037185383,0.3367170029742283
12,33,25,0.1612061685027403,0.3954157778890373,0.35074687809815447
11,29,31,0.14777232112751196,0.34748659269036614,0.43492612884171156
0,9,11,0.0,0.10784066669701017,0.15432862636318798
0,11,6,0.0,0.13180525929634576,0.08417925074355707
5,15,1,0.06716923687614179,0.17973444449501697,0.014029875123926179
14,4,0,0.18807386325319703,0.04792918519867119,0.0
54,11,8,0.7254277582623314,0.13180525929634576,0.11223900099140943
163,74,75,2.1897171221622225,0.886689926175417,1.0522406342944635
204,74,67,2.7405048645465855,0.886689926175417,0.940001633303054
224,69,53,3.0091818120511524,0.8267784446770781,0.7435833815680875
215,71,71,2.8882771856740974,0.8507430372764136,0.9961211337987587
221,68,69,2.9688802699254673,0.8147961483774102,0.9680613835509063
220,68,66,2.955446422550239,0.8147961483774102,0.9259717581791278
213,75,68,2.8614094909236405,0.8986722224750848,0.9540315084269801
213,75,68,2.8614094909236405,0.8986722224750848,0.9540315084269801
223,68,64,2.995747964675924,0.8147961483774102,0.8979120079312755
226,66,66,3.0360495068016093,0.7908315557780746,0.9259717581791278
204,75,76,2.7405048645465855,0.8986722224750848,1.0662705094183895
143,72,68,1.9210401746576553,0.8627253335760814,0.9540315084269801
33,0,0,0.44331696338253584,0.0,0.0
0,7,12,0.0,0.08387607409767459,0.16835850148711415
20,77,73,0.26867694750456717,0.9226368150744204,1.0241808840466111
111,220,197,1.491157058650348,2.6361051859269153,2.763885399413457
93,241,199,1.2493478058962375,2.887733408219939,2.7919451496613097
86,250,197,1.155310874269639,2.9955740749169495,2.763885399413457
77,245,198,1.0344062478925837,2.9356625934186105,2.777915274537383
77,232,197,1.0344062478925837,2.779892741522929,2.763885399413457
107,228,203,1.4374216691494344,2.7319635563242577,2.8480646501570144
46,117,99,0.6179569792605045,1.4019286670611324,1.3889576372686916
0,22,10,0.0,0.2636105185926915,0.14029875123926178
24,35,32,0.3224123370054806,0.4193803704883729,0.44895600396563773
77,94,91,1.0344062478925837,1.126335852168773,1.2767186362772822
32,65,54,0.4298831160073075,0.7788492594784069,0.7576132566920136
0,43,25,0.0,0.5152387408857153,0.35074687809815447
85,167,151,1.1418770268944105,2.001043482044522,2.118511143712853
121,222,211,1.6254955324026314,2.660069778526251,2.9603036511484238
74,156,116,0.9941047057668986,1.8692382227481765,1.6274655143754366
74,160,131,0.9941047057668986,1.9171674079468477,1.8379136412343293
107,187,168,1.4374216691494344,2.2406894080378783,2.3570190208195982
75,131,117,1.007538553142127,1.5696808152564814,1.641495389499363
39,65,51,0.523920047633906,0.7788492594784069,0.7155236313202351
6,15,4,0.08060308425137015,0.17973444449501697,0.056119500495704716
38,46,41,0.5104862002586776,0.5511856297847187,0.5752248800809733
38,49,48,0.5104862002586776,0.5871325186837221,0.6734340059484566
22,37,36,0.2955446422550239,0.4433449630877085,0.5050755044613424
6,26,24,0.08060308425137015,0.31153970379136275,0.3367170029742283
0,13,10,0.0,0.15576985189568138,0.14029875123926178
46,66,61,0.6179569792605045,0.7908315557780746,0.8558223825594969
88,94,85,1.1821785690200957,1.126335852168773,1.1925393855337252
12,7,0,0.1612061685027403,0.08387607409767459,0.0
23,21,13,0.30897848963025226,0.25162822229302373,0.18238837661104032
1,6,5,0.01343384737522836,0.07189377779800679,0.07014937561963089
55,93,70,0.7388616056375598,1.1143535558691051,0.9820912586748325
78,132,105,1.047840095267812,1.5816631115561492,1.4731368880122488
80,168,134,1.0747077900182687,2.01302577834419,1.880003266606108
104,235,193,1.3971201270237494,2.8158396304219324,2.7077658989177524
89,249,201,1.195612416395324,2.9835917786172814,2.820004899909162
77,245,195,1.0344062478925837,2.9356625934186105,2.735825649165605
85,246,204,1.1418770268944105,2.947644889718278,2.8620945252809404
83,240,203,1.1150093321439538,2.8757511119202714,2.8480646501570144
76,236,200,1.0209724005173553,2.8278219267216,2.8059750247852357
85,242,201,1.1418770268944105,2.899715704519607,2.820004899909162
101,233,195,1.3568185848980643,2.7918750378225967,2.735825649165605
101,192,169,1.3568185848980643,2.3006008895362173,2.3710488959435243
0,12,11,0.0,0.14378755559601358,0.15432862636318798
8,0,0,0.10747077900182687,0.0,0.0
102,40,36,1.3702524322732927,0.4792918519867119,0.5050755044613424
191,99,80,2.5658648486686166,1.186247333667112,1.1223900099140942
214,70,72,2.8748433382988687,0.8387607409767458,1.0101510089226848
216,73,70,2.9017110330493256,0.8747076298757492,0.9820912586748325
221,73,64,2.9688802699254673,0.8747076298757492,0.8979120079312755
227,75,61,3.0494833541768376,0.8986722224750848,0.8558223825594969
224,73,62,3.0091818120511524,0.8747076298757492,0.8698522576834231
214,71,68,2.8748433382988687,0.8507430372764136,0.9540315084269801
208,73,74,2.794240254047499,0.8747076298757492,1.0382107591705372
202,75,77,2.7136371697961286,0.8986722224750848,1.0803003845423158
170,59,57,2.283754053788821,0.7069554816804,0.7997028820637921
124,50,48,1.6657970745283166,0.5991148149833899,0.6734340059484566
53,20,22,0.7119939108871031,0.23964592599335596,0.30865725272637595
3,0,0,0.040301542125685076,0.0,0.0
8,0,0,0.10747077900182687,0.0,0.0
99,70,62,1.3299508901476076,0.8387607409767458,0.8698522576834231
136,89,80,1.8270032430310568,1.066424370670434,1.1223900099140942
59,5,0,0.7925969951384731,0.05991148149833899,0.0
24,29,13,0.3224123370054806,0.34748659269036614,0.18238837661104032
26,32,20,0.34928003175593736,0.3834334815893695,0.28059750247852355
27,35,21,0.3627138791311657,0.4193803704883729,0.2946273776024498
25,38,17,0.33584618438070896,0.45532725938737634,0.23850787710674504
21,36,11,0.28211079487979557,0.4313626667880407,0.15432862636318798
16,34,13,0.21494155800365375,0.4073980741887051,0.18238837661104032
15,32,22,0.2015077106284254,0.3834334815893695,0.30865725272637595
10,25,24,0.13433847375228358,0.29955740749169496,0.3367170029742283
3,18,19,0.040301542125685076,0.21568133339402035,0.2665676273545974
0,13,7,0.0,0.15576985189568138,0.09820912586748325
3,9,0,0.040301542125685076,0.10784066669701017,0.0
15,5,0,0.2015077106284254,0.05991148149833899,0.0
45,2,0,0.6045231318852762,0.023964592599335595,0.0
163,78,74,2.1897171221622225,0.9346191113740883,1.0382107591705372
207,80,73,2.78080640667227,0.9585837039734239,1.0241808840466111
223,70,59,2.995747964675924,0.8387607409767458,0.8277626323116446
215,71,71,2.8882771856740974,0.8507430372764136,0.9961211337987587
221,68,69,2.9688802699254673,0.8147961483774102,0.9680613835509063
220,68,66,2.955446422550239,0.8147961483774102,0.9259717581791278
213,75,68,2.8614094909236405,0.8986722224750848,0.9540315084269801
213,75,68,2.8614094909236405,0.8986722224750848,0.9540315084269801
223,68,64,2.995747964675924,0.8147961483774102,0.8979120079312755
226,66,66,3.0360495068016093,0.7908315557780746,0.9259717581791278
204,75,76,2.7405048645465855,0.8986722224750848,1.0662705094183895
